Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Actual,Predicted,Prob_NotEnrolled,Prob_Enrolled
1,18,3,9070,1,1,131.0,1,1,37,5,5,122.3,1,0,0,0,0,0,19,0,0,6,6,6,12.166666666666666,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,Not Enrolled,Not Enrolled,0.83,0.17
1,17,1,9500,1,1,131.0,1,2,38,4,5,132.3,1,0,0,1,0,0,19,0,0,7,7,6,11.683333333333332,0,0,7,7,6,11.683333333333332,0,7.6,2.6,0.32,Not Enrolled,Not Enrolled,0.83,0.17
1,1,1,9238,1,1,131.0,1,37,1,9,9,135.9,1,0,0,1,0,0,18,0,0,6,8,5,13.2,0,0,6,6,6,11.333333333333334,0,9.4,-0.8,-3.12,Not Enrolled,Not Enrolled,0.83,0.17
2,39,1,8014,0,1,133.1,1,37,19,9,9,114.0,0,0,0,1,0,0,44,0,2,8,11,8,11.875,0,0,6,7,6,12.333333333333334,0,12.7,3.7,-1.7,Not Enrolled,Not Enrolled,0.83,0.17
6,39,1,9991,0,12,130.0,1,37,37,90,90,119.0,1,0,0,0,1,0,55,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Not Enrolled,Not Enrolled,0.83,0.17
1,17,2,9147,1,1,133.1,1,1,1,4,4,95.0,0,0,0,1,1,0,20,0,0,5,14,0,0.0,0,0,5,5,0,0.0,0,11.1,0.6,2.02,Not Enrolled,Not Enrolled,0.83,0.17
1,1,1,9853,1,1,146.0,1,19,38,9,3,145.3,1,0,0,1,0,1,18,0,0,6,8,5,12.8,0,0,6,7,5,13.4,0,9.4,-0.8,-3.12,Enrolled,Not Enrolled,0.83,0.17
1,1,1,171,1,1,172.0,1,1,1,4,9,167.1,0,0,0,1,1,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Not Enrolled,Not Enrolled,0.83,0.17
1,39,1,171,1,1,133.1,1,37,37,9,7,100.0,0,0,1,1,1,1,33,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Not Enrolled,Not Enrolled,0.83,0.17
1,17,6,9500,1,1,136.0,1,19,38,9,3,132.5,1,0,0,1,0,0,19,0,0,8,9,7,12.3,0,0,8,9,7,12.3,0,12.7,3.7,-1.7,Not Enrolled,Not Enrolled,0.83,0.17
1,43,4,171,1,1,136.0,1,37,37,9,9,123.8,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Not Enrolled,Not Enrolled,0.83,0.17
2,44,1,9003,1,39,160.0,1,37,38,9,4,160.0,0,0,0,1,0,0,43,0,0,6,8,6,14.166666666666666,0,0,6,9,6,15.0,0,15.5,2.8,-4.06,Not Enrolled,Not Enrolled,0.82,0.18
1,1,2,9670,1,1,144.0,1,37,38,9,9,126.9,0,0,0,1,0,1,21,0,0,5,5,5,13.2,0,0,5,5,4,13.0,0,9.4,-0.8,-3.12,Not Enrolled,Not Enrolled,0.82,0.18
1,7,1,8014,0,3,140.0,1,37,12,9,4,140.0,0,0,0,0,0,0,26,0,0,5,9,0,0.0,0,0,5,10,0,0.0,0,9.4,-0.8,-3.12,Not Enrolled,Not Enrolled,0.82,0.18
2,39,2,9670,1,19,133.1,1,37,37,9,9,135.6,0,0,0,1,0,0,46,0,0,6,10,5,11.4,0,0,6,9,4,13.75,0,12.4,0.5,1.79,Not Enrolled,Not Enrolled,0.82,0.18
1,39,1,8014,0,1,133.1,1,19,37,7,8,120.0,0,0,1,0,0,0,31,0,0,6,14,2,10.5,0,0,6,6,3,12.333333333333334,0,11.1,0.6,2.02,Not Enrolled,Not Enrolled,0.82,0.18
1,1,1,171,1,1,110.0,1,3,2,3,3,117.0,1,0,0,1,1,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Not Enrolled,Not Enrolled,0.82,0.18
1,1,4,9254,1,1,132.0,1,12,19,9,9,124.7,1,0,0,1,0,0,19,0,0,5,10,0,0.0,0,0,5,10,0,0.0,0,7.6,2.6,0.32,Not Enrolled,Not Enrolled,0.82,0.18
1,42,1,9500,1,1,100.0,1,37,37,7,9,100.0,1,0,0,1,0,1,19,0,0,8,8,7,13.058571428571428,0,0,8,8,7,13.058571428571428,0,10.8,1.4,1.74,Not Enrolled,Not Enrolled,0.82,0.18
2,39,1,9147,1,1,140.0,1,37,37,6,10,131.8,0,0,0,1,0,0,35,0,0,5,6,4,14.2,0,0,5,10,4,11.857142857142858,0,10.8,1.4,1.74,Enrolled,Not Enrolled,0.82,0.18
1,17,3,9853,1,1,132.0,1,34,34,0,0,131.3,1,0,0,1,0,0,21,0,0,6,8,5,11.8,0,0,6,8,4,10.5,0,7.6,2.6,0.32,Not Enrolled,Not Enrolled,0.82,0.18
2,39,1,9991,0,19,133.1,1,38,38,7,8,120.0,0,0,0,1,1,0,39,0,0,5,9,0,0.0,0,0,5,5,1,10.0,0,12.7,3.7,-1.7,Not Enrolled,Not Enrolled,0.82,0.18
1,5,2,9070,1,1,143.0,1,1,1,4,10,146.2,1,0,0,1,1,0,18,0,0,6,7,5,13.2,0,0,6,6,5,11.8,0,16.2,0.3,-0.92,Not Enrolled,Not Enrolled,0.82,0.18
1,39,1,9773,1,19,133.1,1,19,1,7,9,115.0,1,0,1,0,1,0,25,0,0,6,10,4,13.0,0,0,6,9,4,13.75,0,12.7,3.7,-1.7,Not Enrolled,Not Enrolled,0.82,0.18
1,43,2,9500,1,6,119.1,1,1,19,4,10,119.1,0,0,0,1,1,0,22,0,0,7,7,6,12.733333333333334,0,0,7,7,6,12.733333333333334,0,7.6,2.6,0.32,Not Enrolled,Not Enrolled,0.82,0.18
1,1,2,9670,1,1,120.0,1,3,19,4,5,115.5,1,0,0,1,0,0,18,0,0,6,8,5,13.0,0,0,6,8,5,14.0,0,13.9,-0.3,0.79,Not Enrolled,Not Enrolled,0.82,0.18
1,42,1,9500,1,1,100.0,1,1,19,4,8,136.0,1,0,0,1,0,0,21,0,4,7,9,7,14.355555555555554,0,5,8,8,8,13.49375,0,15.5,2.8,-4.06,Not Enrolled,Not Enrolled,0.82,0.18
1,17,4,9853,1,1,122.0,1,38,37,9,9,118.9,1,0,0,1,0,0,20,0,0,6,7,6,12.666666666666666,0,0,6,7,5,13.0,0,7.6,2.6,0.32,Not Enrolled,Not Enrolled,0.82,0.18
1,17,1,9238,1,1,136.0,1,37,37,7,7,140.9,1,0,0,1,1,0,18,0,0,6,10,4,12.0,0,0,6,7,5,11.8,0,9.4,-0.8,-3.12,Not Enrolled,Not Enrolled,0.82,0.18
1,1,4,9070,1,1,136.0,1,37,37,9,8,136.7,1,0,0,1,0,0,20,0,0,6,6,4,13.5,0,0,6,8,6,13.625,0,10.8,1.4,1.74,Not Enrolled,Not Enrolled,0.82,0.18
1,1,5,171,1,1,160.0,1,1,1,4,4,139.7,0,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Not Enrolled,Not Enrolled,0.82,0.18
1,1,1,9773,1,1,156.0,1,3,3,123,122,155.0,0,0,0,1,0,0,18,0,0,6,7,6,14.285714285714286,0,0,6,8,6,13.25,0,8.9,1.4,3.51,Not Enrolled,Not Enrolled,0.82,0.18
1,1,1,171,1,1,141.0,1,19,19,5,10,135.8,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Not Enrolled,Not Enrolled,0.82,0.18
2,7,1,9147,1,3,120.0,1,37,37,9,9,120.0,0,0,0,1,0,0,33,0,3,8,9,5,12.6,2,2,7,13,5,11.25,0,10.8,1.4,1.74,Enrolled,Not Enrolled,0.81,0.19
1,51,1,8014,0,2,110.0,1,19,38,9,10,110.0,0,0,0,1,1,0,42,0,8,12,12,11,14.454545454545457,0,7,11,11,10,14.2,0,11.1,0.6,2.02,Not Enrolled,Not Enrolled,0.81,0.19
1,1,1,9773,1,1,127.0,1,19,37,9,3,120.7,1,0,0,1,0,0,20,0,0,6,6,5,13.2,0,0,6,7,0,0.0,0,15.5,2.8,-4.06,Not Enrolled,Not Enrolled,0.81,0.19
1,16,4,9773,1,1,109.0,1,37,37,9,3,137.0,1,0,0,1,0,1,18,0,0,6,7,6,12.666666666666666,0,0,6,8,5,12.8,0,10.8,1.4,1.74,Not Enrolled,Not Enrolled,0.81,0.19
1,1,1,9500,1,1,136.0,1,19,38,9,9,119.3,1,0,0,1,0,1,18,0,0,8,8,7,13.214285714285714,0,0,8,8,7,13.214285714285714,0,12.7,3.7,-1.7,Not Enrolled,Not Enrolled,0.81,0.19
1,1,1,9500,1,1,141.0,1,37,38,6,6,125.6,1,0,0,1,0,1,22,0,0,7,9,6,13.081666666666669,0,0,8,12,6,13.15,0,11.1,0.6,2.02,Not Enrolled,Not Enrolled,0.81,0.19
1,17,3,9238,1,1,143.0,1,37,38,0,7,126.9,1,0,0,1,0,0,18,0,0,6,14,5,11.0,0,0,6,6,6,11.666666666666666,0,7.6,2.6,0.32,Not Enrolled,Not Enrolled,0.81,0.19
2,39,1,9500,1,1,133.1,1,37,37,9,9,130.1,0,0,0,0,1,0,37,0,0,7,10,5,13.0,0,0,7,9,5,12.88,0,11.1,0.6,2.02,Not Enrolled,Not Enrolled,0.81,0.19
2,7,1,9147,1,3,130.0,1,1,4,3,10,130.0,0,0,0,1,0,0,45,0,0,5,6,5,11.0,0,0,5,5,5,13.8,0,12.4,0.5,1.79,Not Enrolled,Not Enrolled,0.81,0.19
1,17,1,9670,1,1,133.1,1,1,37,4,5,150.0,0,0,0,1,1,0,21,0,0,6,8,6,14.75,0,0,6,9,5,14.333333333333334,0,11.1,0.6,2.02,Not Enrolled,Not Enrolled,0.81,0.19
1,43,1,9991,0,3,120.0,1,37,37,9,9,120.0,0,0,0,1,0,0,37,0,7,14,21,12,11.833333333333334,0,11,12,15,11,11.363636363636363,0,12.7,3.7,-1.7,Not Enrolled,Not Enrolled,0.81,0.19
1,1,1,9500,1,1,154.0,1,37,37,9,9,149.5,1,0,0,1,0,1,30,0,0,7,8,7,14.9125,0,0,8,9,1,13.5,0,13.9,-0.3,0.79,Not Enrolled,Not Enrolled,0.81,0.19
1,53,1,9238,1,42,140.0,1,37,37,9,10,136.9,1,0,0,1,0,0,21,0,5,9,10,9,12.77777777777778,0,4,9,9,9,13.22222222222222,0,8.9,1.4,3.51,Not Enrolled,Not Enrolled,0.81,0.19
1,43,1,9238,1,1,130.0,1,38,37,9,7,133.2,0,0,0,1,0,0,20,0,5,9,15,9,11.666666666666666,0,2,7,8,7,11.714285714285714,0,7.6,2.6,0.32,Not Enrolled,Not Enrolled,0.81,0.19
1,43,1,9991,0,1,130.0,1,37,2,9,4,126.5,1,0,0,0,1,0,23,0,10,15,24,12,11.0,0,10,14,21,11,11.363636363636363,1,7.6,2.6,0.32,Not Enrolled,Not Enrolled,0.81,0.19
1,17,1,9773,1,1,120.0,1,37,37,5,5,125.3,0,0,0,1,0,0,18,0,0,6,9,6,12.5,0,0,6,9,6,13.0,0,7.6,2.6,0.32,Not Enrolled,Not Enrolled,0.81,0.19
1,1,1,9085,1,1,135.0,1,19,38,9,5,136.8,1,0,0,1,0,0,18,0,0,5,11,5,14.0,3,0,5,7,5,11.6,0,9.4,-0.8,-3.12,Enrolled,Not Enrolled,0.81,0.19
1,17,2,9070,1,1,126.0,1,38,38,9,8,129.9,1,0,0,1,1,1,19,0,0,6,6,6,13.666666666666666,0,0,6,7,5,13.2,0,12.4,0.5,1.79,Not Enrolled,Not Enrolled,0.81,0.19
1,17,1,9070,1,1,134.0,1,1,1,5,0,133.3,1,0,0,1,1,0,18,0,0,6,7,5,10.8,1,0,6,6,0,0.0,0,7.6,2.6,0.32,Not Enrolled,Not Enrolled,0.81,0.19
1,1,1,9085,1,1,130.0,1,9,19,4,1,134.2,1,0,0,1,0,0,20,0,0,5,13,0,0.0,5,0,5,5,0,0.0,5,9.4,-0.8,-3.12,Not Enrolled,Not Enrolled,0.81,0.19
1,1,1,9670,1,1,139.0,1,38,19,5,7,130.6,1,0,0,1,0,0,18,0,0,6,6,6,12.333333333333334,0,0,6,7,5,14.2,0,13.9,-0.3,0.79,Not Enrolled,Not Enrolled,0.81,0.19
1,1,1,9085,1,1,148.0,1,38,38,4,9,131.6,0,0,0,1,1,1,18,0,0,6,8,6,15.5,0,0,6,9,4,15.5,0,11.1,0.6,2.02,Not Enrolled,Not Enrolled,0.81,0.19
1,1,1,9991,0,1,131.0,1,19,37,9,9,118.4,1,0,0,1,0,0,20,0,0,5,10,0,0.0,0,0,5,10,0,0.0,3,7.6,2.6,0.32,Enrolled,Not Enrolled,0.81,0.19
1,1,2,9085,1,1,160.0,1,4,19,2,5,162.1,1,0,0,1,0,0,18,0,0,5,8,5,16.166666666666668,2,0,5,9,5,14.285714285714286,1,9.4,-0.8,-3.12,Not Enrolled,Not Enrolled,0.8,0.2
1,44,1,9130,1,39,120.0,1,37,37,7,8,120.0,1,0,1,0,0,0,19,0,2,6,7,5,11.6,0,1,6,12,2,11.0,0,12.4,0.5,1.79,Not Enrolled,Not Enrolled,0.8,0.2
1,7,1,9003,1,3,140.0,1,3,19,2,10,140.0,0,0,0,0,1,0,35,0,0,6,10,5,15.2,0,1,6,9,1,11.0,0,15.5,2.8,-4.06,Not Enrolled,Not Enrolled,0.8,0.2
1,1,2,9853,1,1,123.0,1,19,1,194,103,115.3,1,0,0,1,0,0,20,0,0,7,8,6,13.5,0,0,7,8,6,14.0,0,11.1,0.6,2.02,Enrolled,Not Enrolled,0.8,0.2
1,53,1,9085,1,42,150.0,1,1,19,3,8,150.3,1,0,0,1,1,1,21,0,7,11,15,9,14.22222222222222,0,4,9,15,7,13.75,0,8.9,1.4,3.51,Not Enrolled,Not Enrolled,0.8,0.2
1,17,2,9670,1,1,129.0,1,19,19,5,4,129.4,0,0,0,1,0,1,19,0,0,6,7,5,11.2,0,0,6,10,5,13.125,0,10.8,1.4,1.74,Not Enrolled,Not Enrolled,0.8,0.2
2,39,1,9991,0,1,121.0,1,37,19,9,9,141.4,0,0,1,0,1,0,29,0,0,5,7,4,11.25,0,0,5,8,4,11.8,0,10.8,1.4,1.74,Not Enrolled,Not Enrolled,0.8,0.2
1,1,6,9254,1,1,102.0,1,3,1,2,2,101.7,1,0,0,1,1,1,21,0,0,6,6,6,13.5,0,0,6,6,6,12.333333333333334,0,12.4,0.5,1.79,Not Enrolled,Not Enrolled,0.8,0.2
1,5,1,9670,1,1,135.0,1,1,12,4,4,140.3,1,0,0,1,0,0,19,0,0,6,7,6,13.428571428571429,0,0,6,6,4,14.0,0,12.4,0.5,1.79,Enrolled,Not Enrolled,0.8,0.2
1,43,1,9070,1,1,150.0,1,3,39,3,7,126.4,0,0,0,1,1,0,26,0,5,7,8,7,13.285714285714286,0,3,8,11,7,12.142857142857142,0,12.4,0.5,1.79,Enrolled,Not Enrolled,0.8,0.2
1,1,1,9119,1,1,160.0,1,37,37,9,6,153.7,0,0,0,1,1,0,19,0,0,5,7,1,13.0,0,0,5,7,2,10.0,0,9.4,-0.8,-3.12,Enrolled,Not Enrolled,0.8,0.2
1,1,1,9070,1,1,128.0,1,19,2,7,3,126.3,1,0,0,1,0,0,19,0,0,6,6,6,13.166666666666666,0,0,6,6,6,12.666666666666666,0,15.5,2.8,-4.06,Not Enrolled,Not Enrolled,0.8,0.2
1,17,1,9670,1,1,123.0,1,37,38,3,3,122.0,0,0,1,1,1,0,19,0,0,6,7,6,13.166666666666666,0,0,6,9,5,13.2,0,8.9,1.4,3.51,Enrolled,Not Enrolled,0.8,0.2
1,1,6,9500,1,1,151.0,1,3,1,2,1,129.8,1,0,0,1,1,0,18,0,0,8,10,8,13.05375,2,0,8,10,8,13.05375,2,9.4,-0.8,-3.12,Not Enrolled,Not Enrolled,0.79,0.21
1,17,1,9119,1,1,126.0,1,1,1,9,9,116.2,0,0,1,0,1,0,21,0,0,5,9,2,11.0,0,0,5,8,2,11.5,2,7.6,2.6,0.32,Not Enrolled,Not Enrolled,0.79,0.21
1,39,1,8014,0,19,133.1,1,37,37,9,9,100.0,0,0,0,1,0,0,38,0,0,6,10,3,10.25,0,0,6,7,1,12.0,0,13.9,-0.3,0.79,Not Enrolled,Not Enrolled,0.79,0.21
1,1,4,9773,1,1,133.0,1,19,19,7,7,134.4,1,0,0,1,1,1,20,0,0,6,6,6,12.166666666666666,0,0,6,8,4,12.75,0,9.4,-0.8,-3.12,Not Enrolled,Not Enrolled,0.79,0.21
1,17,1,9238,1,1,122.0,1,3,1,9,10,114.7,0,0,0,1,0,0,19,0,0,6,9,5,12.166666666666666,0,0,6,8,6,12.428571428571429,0,13.9,-0.3,0.79,Not Enrolled,Not Enrolled,0.79,0.21
1,1,1,9085,1,1,126.0,1,1,1,9,9,127.4,1,0,0,1,0,0,19,0,0,6,13,6,15.23076923076923,0,0,6,10,6,12.375,0,15.5,2.8,-4.06,Not Enrolled,Not Enrolled,0.79,0.21
1,7,1,9991,0,40,140.0,1,37,37,6,6,140.0,0,0,0,1,0,0,26,0,3,5,5,5,14.0,0,1,5,5,5,15.6,0,12.4,0.5,1.79,Not Enrolled,Not Enrolled,0.79,0.21
1,17,2,9238,1,1,139.0,1,2,3,3,3,132.7,1,0,0,1,0,0,19,0,0,6,7,6,11.166666666666666,0,0,6,9,6,11.666666666666666,0,9.4,-0.8,-3.12,Not Enrolled,Not Enrolled,0.79,0.21
1,39,1,9147,1,12,133.1,1,37,37,9,7,139.4,0,0,1,1,0,0,41,0,0,5,6,5,11.6,0,0,5,8,5,12.2,0,7.6,2.6,0.32,Enrolled,Not Enrolled,0.79,0.21
2,39,1,9670,1,1,150.0,1,37,19,9,4,135.6,0,0,0,1,0,1,43,0,0,6,8,5,11.0,0,0,6,9,5,13.0,0,12.4,0.5,1.79,Not Enrolled,Not Enrolled,0.79,0.21
1,1,1,9147,1,1,131.0,1,38,19,9,9,130.0,1,0,0,1,1,0,19,0,0,5,5,5,12.8,0,0,5,10,5,11.444444444444445,0,10.8,1.4,1.74,Not Enrolled,Not Enrolled,0.79,0.21
1,17,4,9238,1,1,133.1,1,1,19,9,5,95.0,1,0,0,1,0,1,19,0,0,6,12,6,11.666666666666666,0,0,6,7,0,0.0,0,15.5,2.8,-4.06,Not Enrolled,Not Enrolled,0.79,0.21
1,53,1,9003,1,42,130.0,1,1,38,9,6,128.5,0,0,0,1,1,0,21,0,7,12,20,10,12.7,0,5,12,14,11,12.181818181818182,0,8.9,1.4,3.51,Not Enrolled,Not Enrolled,0.79,0.21
1,1,1,9130,1,1,172.0,1,19,19,9,9,163.3,1,0,0,1,0,1,18,0,0,6,8,6,14.5,0,0,6,11,4,13.0,0,13.9,-0.3,0.79,Not Enrolled,Not Enrolled,0.79,0.21
4,39,1,9254,1,1,140.0,1,38,37,9,9,112.0,0,0,1,1,0,0,45,0,4,10,12,5,12.166666666666666,4,2,8,8,0,0.0,2,12.7,3.7,-1.7,Not Enrolled,Not Enrolled,0.79,0.21
1,1,1,9238,1,1,125.0,1,1,1,3,3,125.7,1,0,0,1,0,0,18,0,0,6,10,6,11.571428571428571,0,0,6,8,6,12.333333333333334,0,12.4,0.5,1.79,Not Enrolled,Not Enrolled,0.79,0.21
1,18,4,9085,1,1,170.0,1,1,1,4,5,166.6,0,0,1,0,0,1,20,0,2,5,8,5,14.4,1,0,5,6,5,14.0,0,12.7,3.7,-1.7,Not Enrolled,Not Enrolled,0.79,0.21
1,39,1,9670,1,1,120.0,1,1,19,4,10,142.3,1,0,0,1,0,1,26,0,0,6,6,6,13.333333333333334,0,0,6,10,5,14.5,0,10.8,1.4,1.74,Not Enrolled,Not Enrolled,0.79,0.21
1,39,1,9003,1,1,100.0,1,37,37,9,5,110.0,0,0,0,1,0,0,41,0,8,12,17,12,11.833333333333334,0,3,12,22,9,12.7,0,15.5,2.8,-4.06,Not Enrolled,Not Enrolled,0.79,0.21
1,1,1,9130,1,1,137.0,1,3,38,3,5,129.3,1,0,0,1,0,0,18,0,0,5,6,5,11.8,1,0,5,8,5,11.6,0,9.4,-0.8,-3.12,Not Enrolled,Not Enrolled,0.79,0.21
1,1,1,9130,1,1,141.0,1,1,1,4,10,138.9,1,0,0,1,1,0,18,0,0,5,5,5,13.6,0,0,5,6,4,13.25,1,10.8,1.4,1.74,Not Enrolled,Not Enrolled,0.78,0.22
1,39,1,9670,1,19,133.1,1,19,1,5,8,97.2,1,0,0,1,1,1,24,0,0,6,10,4,11.6,0,0,6,8,5,13.0,0,11.1,0.6,2.02,Not Enrolled,Not Enrolled,0.78,0.22
1,1,1,9085,1,1,142.0,1,38,38,9,10,127.0,1,0,0,1,0,0,18,0,0,5,7,3,12.333333333333334,0,0,5,9,5,12.6,0,10.8,1.4,1.74,Not Enrolled,Not Enrolled,0.78,0.22
1,17,1,9254,1,1,119.0,1,37,37,5,4,118.0,1,0,0,1,1,0,19,0,0,6,13,2,10.5,0,0,6,11,1,12.0,0,10.8,1.4,1.74,Not Enrolled,Not Enrolled,0.78,0.22
1,43,1,8014,0,3,133.1,1,9,9,90,90,130.0,0,0,0,1,0,0,26,0,8,11,16,10,11.8,0,3,7,7,7,13.285714285714286,0,7.6,2.6,0.32,Not Enrolled,Not Enrolled,0.78,0.22
1,44,1,9003,1,39,160.0,1,37,38,9,9,160.0,0,0,1,1,0,1,19,0,0,6,8,6,13.0,0,0,6,11,5,13.0,0,15.5,2.8,-4.06,Not Enrolled,Not Enrolled,0.78,0.22
4,39,1,9853,1,19,133.1,1,38,19,9,9,108.0,0,0,1,0,0,0,33,0,0,7,7,7,12.857142857142858,0,0,7,8,6,12.666666666666666,0,8.9,1.4,3.51,Enrolled,Not Enrolled,0.78,0.22
1,1,3,171,1,1,140.0,1,37,37,9,9,124.3,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Not Enrolled,Not Enrolled,0.78,0.22
1,39,1,9254,1,1,170.0,1,37,37,4,6,138.3,0,0,0,1,0,0,33,0,5,10,14,9,12.416666666666666,0,5,9,14,7,13.0,0,10.8,1.4,1.74,Not Enrolled,Not Enrolled,0.78,0.22
1,1,1,171,1,1,146.0,1,40,43,4,4,150.2,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,Not Enrolled,Not Enrolled,0.78,0.22
1,1,1,9238,1,1,136.0,1,19,1,4,3,125.2,1,0,0,1,0,0,20,0,0,6,7,6,11.666666666666666,0,0,6,10,6,11.333333333333334,0,7.6,2.6,0.32,Not Enrolled,Not Enrolled,0.78,0.22
2,39,1,9147,1,1,110.0,1,37,37,9,10,140.0,0,0,0,1,0,0,41,0,0,5,14,4,14.5,1,0,5,12,5,13.0,0,9.4,-0.8,-3.12,Enrolled,Not Enrolled,0.78,0.22
2,39,1,8014,0,12,133.1,1,37,37,9,1,113.0,0,0,0,1,0,0,46,0,0,6,13,3,12.333333333333334,0,0,6,6,6,13.333333333333334,0,11.1,0.6,2.02,Not Enrolled,Not Enrolled,0.78,0.22
1,44,1,9003,1,39,140.0,1,37,37,9,4,140.0,0,0,0,1,0,0,24,0,0,6,10,6,11.428571428571429,0,0,6,12,5,13.0,0,12.4,0.5,1.79,Enrolled,Not Enrolled,0.78,0.22
1,53,1,9085,1,42,150.0,1,3,1,2,8,153.8,1,0,0,1,0,0,21,0,7,11,15,10,14.5,0,4,9,15,8,14.0,0,8.9,1.4,3.51,Not Enrolled,Not Enrolled,0.78,0.22
4,1,1,8014,0,1,133.1,1,39,19,4,10,143.0,1,0,0,1,0,1,47,0,0,6,9,5,14.166666666666666,0,0,6,7,6,14.166666666666666,0,16.2,0.3,-0.92,Not Enrolled,Not Enrolled,0.78,0.22
1,17,1,9853,1,1,126.0,1,1,37,7,9,132.7,0,0,0,1,0,1,18,0,0,6,7,6,12.666666666666666,0,0,6,7,5,12.2,0,10.8,1.4,1.74,Not Enrolled,Not Enrolled,0.78,0.22
1,17,2,9773,1,1,150.0,1,1,1,4,5,130.8,0,0,0,1,1,0,20,0,0,6,15,2,12.0,0,0,6,12,0,0.0,0,10.8,1.4,1.74,Not Enrolled,Not Enrolled,0.78,0.22
1,17,5,9070,1,1,122.0,1,19,38,5,7,119.6,0,0,1,0,0,0,21,0,0,6,6,4,13.0,0,0,6,8,4,11.6,0,10.8,1.4,1.74,Not Enrolled,Not Enrolled,0.77,0.23
1,39,1,9254,1,19,133.1,1,37,37,90,90,100.0,0,0,0,1,1,0,48,0,0,6,13,3,10.0,0,0,6,15,1,10.0,0,7.6,2.6,0.32,Not Enrolled,Not Enrolled,0.77,0.23
2,39,1,9991,0,1,160.0,1,1,3,1,2,130.0,0,0,0,0,1,1,26,0,0,5,12,3,10.666666666666666,0,0,5,11,3,10.666666666666666,0,9.4,-0.8,-3.12,Not Enrolled,Not Enrolled,0.77,0.23
1,1,1,171,1,1,138.0,1,19,19,5,1,130.7,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Not Enrolled,Not Enrolled,0.77,0.23
4,1,1,9991,0,1,140.0,1,37,37,9,7,139.0,0,0,0,1,0,1,38,0,0,5,8,5,11.0,0,0,5,7,5,11.4,0,9.4,-0.8,-3.12,Enrolled,Not Enrolled,0.77,0.23
1,1,1,9853,1,1,133.0,1,37,37,9,7,124.6,1,0,0,1,0,1,18,0,0,6,8,5,13.0,0,0,6,9,5,13.5,0,9.4,-0.8,-3.12,Not Enrolled,Not Enrolled,0.77,0.23
1,17,5,9853,1,1,132.0,1,12,12,4,4,123.3,1,0,0,1,0,0,21,0,0,6,13,4,11.5,0,0,6,10,3,11.0,0,10.8,1.4,1.74,Not Enrolled,Not Enrolled,0.77,0.23
1,39,1,8014,0,1,133.1,1,37,37,9,7,129.0,0,0,0,1,0,0,37,0,0,6,13,4,12.0,0,0,6,10,3,12.0,0,16.2,0.3,-0.92,Not Enrolled,Not Enrolled,0.77,0.23
1,39,1,8014,0,38,133.1,1,38,37,4,8,95.5,0,0,0,1,1,0,29,0,0,6,11,6,12.0,0,0,6,6,6,14.0,0,11.1,0.6,2.02,Not Enrolled,Not Enrolled,0.77,0.23
1,1,2,9500,1,1,130.0,1,1,38,9,9,125.1,1,0,0,1,0,1,18,0,0,7,9,6,12.816666666666668,0,0,8,11,6,12.875,0,11.1,0.6,2.02,Enrolled,Not Enrolled,0.77,0.23
1,1,1,9773,1,1,140.0,1,3,2,4,6,133.4,1,0,0,0,1,0,29,0,0,6,8,6,16.5,0,0,6,6,5,13.8,0,11.1,0.6,2.02,Enrolled,Not Enrolled,0.77,0.23
1,43,1,9500,1,1,141.0,1,4,19,4,10,100.0,0,0,0,1,1,0,18,0,0,7,7,7,11.828571428571427,0,0,8,10,7,12.9125,0,13.9,-0.3,0.79,Not Enrolled,Not Enrolled,0.77,0.23
